0.0,3.0,0.0,0.0,0.0
0.0001,3.0,0.0,0.0,0.0
0.0002,3.005,0.0,0.0,200.0
0.00030000000000000003,3.01,0.0,0.0,200.0
0.0004,3.0149999999999997,0.0,0.0,200.0
0.0005,3.0199999999999996,0.0,0.0,200.0
0.0006000000000000001,3.0249999999999995,0.0,0.0,200.0
0.0007000000000000001,3.0299999999999994,0.0,0.0,200.0
0.0008000000000000001,3.0349999999999993,0.0,0.0,200.0
0.0009000000000000002,3.039999999999999,0.0,0.0,200.0
0.0010000000000000002,3.044999999999999,0.0,0.0,200.0
0.0011000000000000003,3.049999999999999,0.0,0.0,200.0
0.0012000000000000003,3.054999999999999,0.0,0.0,200.0
0.0013000000000000004,3.0599999999999987,0.0,0.0,200.0
0.0014000000000000004,3.0649999999999986,0.0,0.0,200.0
0.0015000000000000005,3.0699999999999985,0.0,0.0,200.0
0.0016000000000000005,3.0749999999999984,0.0,0.0,200.0
0.0017000000000000006,3.0799999999999983,0.0,0.0,200.0
0.0018000000000000006,3.084999999999998,0.0,0.0,200.0
0.0019000000000000006,3.089999999999998,0.0,0.0,200.0
0.0020000000000000005,3.094999999999998,0.0,0.0,200.0
0.0021000000000000003,3.099999999999998,0.0,0.0,200.0
0.0022,3.1049999999999978,0.0,0.0,200.0
0.0023,3.1099999999999977,0.0,0.0,200.0
0.0024,3.1149999999999975,0.0,0.0,200.0
0.0024999999999999996,3.1199999999999974,0.0,0.0,200.0
0.0025999999999999994,3.1249999999999973,0.0,0.0,200.0
0.0026999999999999993,3.1299999999999972,0.0,0.0,200.0
0.002799999999999999,3.134999999999997,0.0,0.0,200.0
0.002899999999999999,3.139999999999997,0.0,0.0,200.0
0.0029999999999999988,3.144999999999997,0.0,0.0,200.0
0.0030999999999999986,3.149999999999997,0.0,0.0,200.0
0.0031999999999999984,3.1549999999999967,0.0,0.0,200.0
0.0032999999999999982,3.1599999999999966,0.0,0.0,200.0
0.003399999999999998,3.1649999999999965,0.0,0.0,200.0
